,nconst,tconst,ordering,category,primaryName,primaryProfession,gender
19578,nm0509510,20697.0,9.0,writer,Robert Liebmann,"writer,soundtrack,miscellaneous",
19579,nm0509549,1362534.0,7.0,producer,Jutta Lieck-Klenke,producer,
19580,nm0509583,119472.0,2.0,actor,Jan Josef Liefers,"actor,director,composer",Male
19581,nm0509824,451957.0,3.0,actress,Tina Lifford,"actress,miscellaneous",Female
19582,nm0509828,2106739.0,9.0,cinematographer,Clay Liford,"cinematographer,editor,camera_department",
19583,nm0509977,416315.0,6.0,producer,David Lightfoot,"producer,location_management,production_manager",
19584,nm0510024,18578.0,9.0,writer,Louis D. Lighton,"writer,producer,editor",
19585,nm0510024,18033.0,9.0,writer,Louis D. Lighton,"writer,producer,editor",
19586,nm0510032,88727.0,5.0,actress,Marilyn Lightstone,"actress,writer",Female
19587,nm0510134,36515.0,2.0,actor,Paul Lukas,"actor,soundtrack",Male
19588,nm0510134,24264.0,3.0,actor,Paul Lukas,"actor,soundtrack",Male
19589,nm0510134,46672.0,3.0,actor,Paul Lukas,"actor,soundtrack",Male
19590,nm0510275,150662.0,2.0,actress,Rebecka Liljeberg,"actress,camera_department,costume_department",Female
19591,nm0510533,1443518.0,8.0,composer,Giong Lim,"composer,actor,soundtrack",Male
19592,nm0510674,120855.0,6.0,director,Kevin Lima,"animation_department,director,producer",
19593,nm0510674,211181.0,5.0,director,Kevin Lima,"animation_department,director,producer",
19594,nm0510731,977855.0,5.0,director,Doug Liman,"producer,director,miscellaneous",
19595,nm0510731,258463.0,5.0,director,Doug Liman,"producer,director,miscellaneous",
19596,nm0510731,117802.0,5.0,director,Doug Liman,"producer,director,miscellaneous",
19597,nm0510731,3532216.0,5.0,director,Doug Liman,"producer,director,miscellaneous",
19598,nm0510912,2660888.0,5.0,director,Justin Lin,"producer,director,writer",
19599,nm0511104,9682.0,1.0,actor,Elmo Lincoln,actor,Male
19600,nm0511104,6745.0,4.0,actor,Elmo Lincoln,actor,Male
19601,nm0511107,68833.0,4.0,actor,Fred J. Lincoln,"director,actor,editor",Male
19602,nm0511270,99277.0,2.0,actress,Traci Lind,"actress,producer,soundtrack",Female
19603,nm0511429,3122122.0,1.0,actress,Lalainia Lindbjerg,"actress,director",Female
19604,nm0511458,53976.0,3.0,actress,Gunnel Lindblom,"actress,director,writer",Female
19605,nm0511541,1408101.0,8.0,writer,Damon Lindelof,"writer,producer,miscellaneous",
19606,nm0511541,816711.0,8.0,writer,Damon Lindelof,"writer,producer,miscellaneous",
19607,nm0511541,409847.0,8.0,writer,Damon Lindelof,"writer,producer,miscellaneous",
19608,nm0511599,22614.0,4.0,actor,Eric Linden,"actor,soundtrack",Male
19609,nm0511614,66579.0,4.0,actress,Jennie Linden,actress,Female
19610,nm0511626,42004.0,7.0,writer,Margaret Linden,writer,
19611,nm0511698,1766175.0,8.0,producer,Dixie Linder,"producer,miscellaneous,executive",
19612,nm0511723,66730.0,8.0,producer,Leslie Linder,"actor,producer",Male
19613,nm0511729,13845.0,1.0,actor,Max Linder,"actor,director,writer",Male
19614,nm0511742,117665.0,10.0,editor,Stu Linder,"editor,editorial_department",
19615,nm0511742,83833.0,10.0,editor,Stu Linder,"editor,editorial_department",
19616,nm0511798,54343.0,4.0,actress,Viveca Lindfors,"actress,soundtrack,director",Female
19617,nm0511798,111282.0,4.0,actress,Viveca Lindfors,"actress,soundtrack,director",Female
19618,nm0511825,61834.0,5.0,producer,Göran Lindgren,producer,
19619,nm0511841,203166.0,1.0,actress,Lisa Lindgren,actress,Female
19620,nm0511856,61834.0,4.0,actor,Peter Lindgren,actor,Male
19621,nm0511964,89015.0,3.0,actress,Audra Lindley,actress,Female
19622,nm0511979,128853.0,10.0,cinematographer,John Lindley,"cinematographer,camera_department,director",
19623,nm0511979,97351.0,10.0,cinematographer,John Lindley,"cinematographer,camera_department,director",
19624,nm0511979,120789.0,10.0,cinematographer,John Lindley,"cinematographer,camera_department,director",
19625,nm0512054,5908566.0,2.0,actress,Jimena Lindo,actress,Female
19626,nm0512068,61122.0,10.0,cinematographer,Lionel Lindon,"cinematographer,camera_department",
19627,nm0512071,265116.0,1.0,actor,Vincent Lindon,"actor,writer,director",Male
19628,nm0512071,1942120.0,1.0,actor,Vincent Lindon,"actor,writer,director",Male
19629,nm0512071,115650.0,2.0,actor,Vincent Lindon,"actor,writer,director",Male
19630,nm0512071,2098628.0,1.0,actor,Vincent Lindon,"actor,writer,director",Male
19631,nm0512231,59742.0,7.0,writer,Howard Lindsay,"writer,actor,miscellaneous",Male
19632,nm0512267,38057.0,4.0,actress,Margaret Lindsay,"actress,soundtrack",Female
19633,nm0512284,63991.0,7.0,writer,Norman Lindsay,"writer,art_department",
19634,nm0512399,119336.0,10.0,composer,Steve Lindsey,"soundtrack,music_department,sound_department",
19635,nm0512461,210358.0,7.0,producer,Lisa Lindstrom,"producer,miscellaneous",
19636,nm0512469,61620.0,6.0,writer,Johan Lindström Saxon,"soundtrack,writer,composer",
19637,nm0512482,60827.0,9.0,production_designer,Bibi Lindström,"production_designer,art_director,costume_designer",
19638,nm0512744,2293276.0,10.0,cinematographer,Tony Slater Ling,"cinematographer,camera_department,director",
19639,nm0512862,1982177.0,5.0,director,Caroline Link,"director,writer,assistant_director",
19640,nm0512862,116692.0,5.0,director,Caroline Link,"director,writer,assistant_director",
19641,nm0512975,816530.0,8.0,producer,Carolyn Linn,"producer,actress",Female
19642,nm0512999,816530.0,9.0,editor,Marc Linn,"editor,producer,miscellaneous",
19643,nm0513005,816530.0,5.0,director,Michael Linn,"editor,director,cinematographer",
19644,nm0513028,4065552.0,6.0,writer,Väinö Linna,writer,
19645,nm0513165,119223.0,8.0,producer,Art Linson,"producer,writer,director",
19646,nm0513165,83929.0,8.0,producer,Art Linson,"producer,writer,director",
19647,nm0513190,2285752.0,1.0,actor,Derek de Lint,"actor,director",Male
19648,nm0513294,200809.0,9.0,cinematographer,Philip Linzey,"cinematographer,camera_department",
19649,nm0513299,1646985.0,2.0,actress,Lio,"actress,soundtrack",Female
19650,nm0513325,23285.0,1.0,actor,Leon M. Lion,"actor,writer,producer",Male
19651,nm0513371,1942120.0,5.0,director,Philippe Lioret,"sound_department,director,writer",
19652,nm0513512,50585.0,8.0,cinematographer,Jerzy Lipman,"cinematographer,director,writer",
19653,nm0513520,85478.0,4.0,actress,Maureen Lipman,"actress,soundtrack,writer",Female
19654,nm0513520,62426.0,3.0,actress,Maureen Lipman,"actress,soundtrack,writer",Female
19655,nm0513601,120521.0,8.0,producer,Ken Lipper,"producer,actor,writer",Male
19656,nm0513621,58700.0,10.0,producer,Robert L. Lippert,"producer,miscellaneous,director",
19657,nm0513858,18742.0,7.0,writer,Lew Lipton,"writer,producer,miscellaneous",
19658,nm0513913,140888.0,4.0,actress,Soia Lira,actress,Female
19659,nm0513974,84827.0,5.0,director,Steven Lisberger,"writer,director,animation_department",
19660,nm0514043,116329.0,6.0,writer,Bill Lishman,"writer,director,actor",Male
19661,nm0514059,118105.0,1.0,actress,Virna Lisi,actress,Female
19662,nm0514097,63278.0,8.0,composer,Zdenek Liska,"composer,soundtrack,music_department",
19663,nm0514097,52374.0,10.0,composer,Zdenek Liska,"composer,soundtrack,music_department",
19664,nm0514155,89297.0,6.0,writer,Clarice Lispector,writer,
19665,nm0514284,1316622.0,9.0,cinematographer,James Liston,"cinematographer,camera_department",
19666,nm0514403,247380.0,3.0,self,Bodan Litnanski,unknown,
19667,nm0514517,2281.0,3.0,actress,Ann Little,actress,Female
19668,nm0514546,411951.0,5.0,director,Dwight H. Little,"director,writer,producer",
19669,nm0514546,119731.0,5.0,director,Dwight H. Little,"director,writer,producer",
19670,nm0514706,13367.0,9.0,cinematographer,L.D. Littlefield,cinematographer,
19671,nm0514707,18183.0,4.0,actor,Lucien Littlefield,"actor,writer,soundtrack",Male
19672,nm0514746,82089.0,9.0,editor,Carol Littleton,"editor,editorial_department,miscellaneous",
19673,nm0514746,83866.0,10.0,editor,Carol Littleton,"editor,editorial_department,miscellaneous",
19674,nm0514788,82085.0,7.0,producer,George Litto,"producer,music_department,miscellaneous",
19675,nm0514822,40806.0,5.0,director,Anatole Litvak,"director,producer,writer",
19676,nm0514843,67959.0,8.0,producer,Si Litvinoff,"producer,production_manager",
19677,nm0514906,111512.0,5.0,director,Chia-Liang Liu,"actor,stunts,miscellaneous",Male
19678,nm0514936,1410063.0,6.0,writer,Heng Liu,"writer,visual_effects,miscellaneous",
19679,nm0514997,87433.0,3.0,actor,Quiang Liu,actor,Male
19680,nm0515005,5091548.0,5.0,director,Sam Liu,"director,art_department,animation_department",
19681,nm0515005,1494772.0,5.0,director,Sam Liu,"director,art_department,animation_department",
19682,nm0515116,4052882.0,1.0,actress,Blake Lively,"actress,producer,soundtrack",Female
19683,nm0515116,403508.0,4.0,actress,Blake Lively,"actress,producer,soundtrack",Female
19684,nm0515116,1655441.0,1.0,actress,Blake Lively,"actress,producer,soundtrack",Female
19685,nm0515116,1205558.0,2.0,actress,Blake Lively,"actress,producer,soundtrack",Female
19686,nm0515132,439602.0,9.0,actor,Lee Lively,actor,Male
19687,nm0515193,37800.0,2.0,actor,Roger Livesey,"actor,soundtrack",Male
19688,nm0515193,36112.0,1.0,actor,Roger Livesey,"actor,soundtrack",Male
19689,nm0515201,6194530.0,7.0,producer,Jean-Louis Livi,"producer,actor,miscellaneous",Male
19690,nm0515226,1486192.0,7.0,writer,Ben Livingston,"actor,writer,art_department",Male
19691,nm0515245,79945.0,7.0,writer,Harold Livingston,"writer,miscellaneous",
19692,nm0515272,18455.0,3.0,actress,Margaret Livingston,"actress,miscellaneous",Female
19693,nm0515296,452694.0,3.0,actor,Ron Livingston,"actor,camera_department,producer",Male
19694,nm0515296,2265398.0,4.0,actor,Ron Livingston,"actor,camera_department,producer",Male
19695,nm0515296,151804.0,1.0,actor,Ron Livingston,"actor,camera_department,producer",Male
19696,nm0515296,117802.0,4.0,actor,Ron Livingston,"actor,camera_department,producer",Male
19697,nm0515296,1322312.0,3.0,actor,Ron Livingston,"actor,camera_department,producer",Male
19698,nm0515297,51744.0,10.0,editor,Roy V. Livingston,"editor,editorial_department",
19699,nm0515355,408961.0,8.0,cinematographer,Guy Livneh,"cinematographer,camera_department,assistant_director",
19700,nm0515440,115462.0,3.0,actress,Anna Lizaran,"actress,director",Female
19701,nm0515766,437800.0,8.0,producer,Danny Llewelyn,"producer,writer,actor",Male
19702,nm0515891,111255.0,5.0,director,Luis Llosa,"producer,writer,director",
19703,nm0515908,116250.0,10.0,composer,Andrew Lloyd Webber,"soundtrack,music_department,composer",
19704,nm0515941,1442437.0,6.0,writer,Christopher Lloyd,"producer,writer,miscellaneous",
19705,nm0515950,81505.0,3.0,actor,Danny Lloyd,actor,Male
19706,nm0515979,8652.0,5.0,director,Frank Lloyd,"director,actor,writer",Male
19707,nm0516001,14429.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19708,nm0516001,16895.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19709,nm0516001,18051.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19710,nm0516001,14945.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19711,nm0516001,20572.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19712,nm0516001,15841.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19713,nm0516001,8844.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19714,nm0516001,14611.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19715,nm0516001,19412.0,1.0,actor,Harold Lloyd,"actor,producer,director",Male
19716,nm0516038,80455.0,9.0,production_designer,John J. Lloyd,"art_director,production_designer",
19717,nm0516039,65488.0,10.0,production_designer,John Robert Lloyd,"art_director,production_designer,art_department",
19718,nm0516056,337921.0,9.0,producer,Lauren Lloyd,"producer,miscellaneous,casting_director",
19719,nm0516083,120685.0,10.0,composer,Michael Lloyd,"music_department,soundtrack,composer",
19720,nm0516083,439623.0,10.0,composer,Michael Lloyd,"music_department,soundtrack,composer",
19721,nm0516093,44837.0,8.0,actor,Norman Lloyd,"producer,actor,director",Male
19722,nm0516125,50490.0,10.0,editor,Russell Lloyd,"editor,assistant_director,editorial_department",
19723,nm0516145,59319.0,4.0,actress,Sue Lloyd,actress,Female
19724,nm0516162,98724.0,9.0,cinematographer,Walt Lloyd,"cinematographer,camera_department,producer",
19725,nm0516215,64437.0,2.0,actor,Tony Lo Bianco,"actor,director,soundtrack",Male
19726,nm0516215,67116.0,4.0,actor,Tony Lo Bianco,"actor,director,soundtrack",Male
19727,nm0516222,346336.0,1.0,actor,Luigi Lo Cascio,"actor,director,writer",Male
19728,nm0516310,115485.0,3.0,actor,Ken Lo,"actor,stunts,producer",Male
19729,nm0516316,67322.0,2.0,actor,Lieh Lo,"actor,director,miscellaneous",Male
19730,nm0516326,116378.0,10.0,editor,Mayin Lo,"editorial_department,editor,miscellaneous",
19731,nm0516360,151691.0,5.0,director,Ken Loach,"director,writer,producer",
19732,nm0516360,3110960.0,5.0,director,Ken Loach,"director,writer,producer",
19733,nm0516360,212826.0,5.0,director,Ken Loach,"director,writer,producer",
19734,nm0516360,64541.0,5.0,director,Ken Loach,"director,writer,producer",
19735,nm0516360,114671.0,5.0,director,Ken Loach,"director,writer,producer",
19736,nm0516360,59020.0,5.0,director,Ken Loach,"director,writer,producer",
19737,nm0516360,5168192.0,5.0,director,Ken Loach,"director,writer,producer",
19738,nm0516385,156757.0,3.0,actor,Tim Loane,"writer,actor,miscellaneous",Male
19739,nm0516465,404978.0,9.0,producer,Mike Lobell,"producer,executive",
19740,nm0516465,117765.0,7.0,producer,Mike Lobell,"producer,executive",
19741,nm0516465,110167.0,7.0,producer,Mike Lobell,"producer,executive",
19742,nm0516598,110622.0,8.0,writer,Robert LoCash,"writer,producer,actor",Male
19743,nm0516634,69089.0,2.0,actor,David Lochary,"actor,make_up_department,miscellaneous",Male
19744,nm0516800,80377.0,2.0,actress,Sondra Locke,"actress,director,soundtrack",Female
19745,nm0516805,5540622.0,7.0,composer,Taylor Locke,"actor,composer,soundtrack",Male
19746,nm0516810,9652.0,6.0,writer,William J. Locke,writer,
19747,nm0516908,3922818.0,9.0,composer,Andrew Lockington,"composer,music_department,soundtrack",
19748,nm0516908,2126355.0,10.0,composer,Andrew Lockington,"composer,music_department,soundtrack",
19749,nm0516908,1854564.0,10.0,composer,Andrew Lockington,"composer,music_department,soundtrack",
19750,nm0516972,62622.0,2.0,actor,Gary Lockwood,"actor,soundtrack",Male
19751,nm0517015,59607.0,8.0,composer,Malcolm Lockyer,"music_department,composer,soundtrack",
19752,nm0517058,36230.0,4.0,actor,John Loder,actor,Male
19753,nm0517059,200809.0,3.0,actress,Anne Marie DeLuise,"actress,casting_department",Female
19754,nm0517109,59100.0,10.0,editor,John Trumper,editor,
19755,nm0517109,64505.0,10.0,editor,John Trumper,editor,
19756,nm0517109,67128.0,10.0,editor,John Trumper,editor,
19757,nm0517188,88944.0,6.0,writer,Jeph Loeb,"producer,writer,miscellaneous",
19758,nm0517216,29546.0,9.0,writer,Lee Loeb,writer,
19759,nm0517216,39236.0,8.0,writer,Lee Loeb,writer,
19760,nm0517264,52561.0,10.0,editor,Louis R. Loeffler,"editor,director,special_effects",
19761,nm0517264,53804.0,10.0,editor,Louis R. Loeffler,"editor,director,special_effects",
19762,nm0517452,240462.0,6.0,writer,Hugh Lofting,writer,
19763,nm0517521,84827.0,10.0,cinematographer,Bruce Logan,"cinematographer,visual_effects,producer",
19764,nm0517589,253754.0,7.0,writer,John Logan,"writer,producer,executive",
19765,nm0517589,1074638.0,8.0,writer,John Logan,"writer,producer,executive",
19766,nm0517589,408236.0,6.0,writer,John Logan,"writer,producer,executive",
19767,nm0517589,338751.0,6.0,writer,John Logan,"writer,producer,executive",
19768,nm0517589,325710.0,6.0,writer,John Logan,"writer,producer,executive",
19769,nm0517589,1192628.0,6.0,writer,John Logan,"writer,producer,executive",
19770,nm0517589,165982.0,7.0,writer,John Logan,"writer,producer,executive",
19771,nm0517597,52225.0,5.0,director,Joshua Logan,"writer,director,miscellaneous",
19772,nm0517597,64782.0,5.0,director,Joshua Logan,"writer,director,miscellaneous",
19773,nm0517597,50933.0,5.0,director,Joshua Logan,"writer,director,miscellaneous",
19774,nm0517615,53291.0,8.0,writer,Michael Logan,writer,
19775,nm0517642,117589.0,3.0,actress,Phyllis Logan,"actress,soundtrack",Female
19776,nm0517792,3620762.0,3.0,actress,Karina Logue,actress,Female
19777,nm0517820,200809.0,1.0,actress,Lindsay Lohan,"actress,soundtrack,producer",Female
19778,nm0517820,322330.0,2.0,actress,Lindsay Lohan,"actress,soundtrack,producer",Female
19779,nm0517820,120783.0,1.0,actress,Lindsay Lohan,"actress,soundtrack,producer",Female
19780,nm0517872,2247476.0,10.0,cinematographer,Michael Lohmann,"cinematographer,camera_department,producer",
19781,nm0517872,1646876.0,10.0,cinematographer,Michael Lohmann,"cinematographer,camera_department,producer",
19782,nm0517873,82677.0,8.0,cinematographer,Paul Lohmann,"cinematographer,camera_department",
19783,nm0517873,80025.0,10.0,cinematographer,Paul Lohmann,"cinematographer,camera_department",
19784,nm0517937,2656122.0,2.0,actress,Marleen Lohse,"actress,writer",Female
19785,nm0518085,3598222.0,2.0,actress,Kristanna Loken,"actress,producer",Female
19786,nm0518239,29087.0,4.0,actor,Herbert Lomas,actor,Male
19787,nm0518470,98554.0,9.0,editor,Lou Lombardo,"editor,editorial_department,producer",
19788,nm0518505,98554.0,10.0,editor,Tony Lombardo,"editor,editorial_department,actor",Male
19789,nm0518594,116985.0,10.0,production_designer,Sharon Lomofsky,"production_designer,art_department,art_director",
19790,nm0518644,2933544.0,5.0,director,Richard Loncraine,"director,writer,actor",Male
19791,nm0518674,64156.0,2.0,actress,Barbara London,"actress,writer,producer",Female
19792,nm0518687,129290.0,2.0,actor,Daniel London,"actor,producer,soundtrack",Male
19793,nm0518715,144814.0,2.0,actor,Jason London,"actor,producer,writer",Male
19794,nm0518755,97940.0,9.0,editor,Melody London,"editor,editorial_department,miscellaneous",
19795,nm0518757,443543.0,9.0,producer,Michael London,"producer,miscellaneous,executive",
19796,nm0518757,1931602.0,7.0,producer,Michael London,"producer,miscellaneous,executive",
19797,nm0518757,3203606.0,10.0,producer,Michael London,"producer,miscellaneous,executive",
19798,nm0518757,2118624.0,8.0,producer,Michael London,"producer,miscellaneous,executive",
19799,nm0518757,2279339.0,7.0,producer,Michael London,"producer,miscellaneous,executive",
